stationId,stationName,parkingQRBikeCnt,parkingELECBikeCnt,stationLatitude,stationLongitude,parking_total,gu,dong
ST-2799,4077. 도봉제1교,4,1,37.67984772,127.05038452,5,도봉구,도봉2동
ST-2849,4078. 원당공원 앞,0,0,37.65854645,127.02767944,0,도봉구,방학3동
ST-2967,4080. 창동주공19단지앞 ,1,0,37.65250778,127.05227661,1,도봉구,창4동
ST-3026,4083.도봉아이나라도서관 앞,5,2,37.65898895,127.04973602,7,도봉구,창4동
ST-3050,4084. 도봉동실내스포츠센터,3,1,37.68125534,127.05047607,4,도봉구,도봉2동
ST-3091,4086. 도봉로 534,10,0,37.6529541,127.03754425,10,도봉구,창5동
ST-3092,4087. 우이교 교차로,4,0,37.6432457,127.03160095,4,도봉구,창2동
ST-3093,4088. 김근태도서관,9,0,37.68750763,127.04263306,9,도봉구,도봉1동
ST-3119,4089. 동부센트레빌 앞,16,0,37.66299057,127.03864288,16,도봉구,방학1동
ST-3175,4090. 녹천교 앞 사거리,2,0,37.64564514,127.05459595,2,도봉구,창4동
ST-3172,4091. 방학역2번출구,11,0,37.66922379,127.04441833,11,도봉구,방학1동
ST-3177,4092. 도봉경찰서 교차로,10,0,37.65265656,127.05309296,10,도봉구,창4동
ST-3197,4094.도봉여성센터,11,0,37.66334915,127.03045654,11,도봉구,방학3동
ST-3269,4095. 방학브라운스톤아파트,9,0,37.66289139,127.04540253,9,도봉구,방학1동
ST-2496,4102. 휘경1동주민센터 앞,13,0,37.59286499,127.06555939,13,동대문구,휘경1동
ST-2497,4103. 휘경sk뷰아파트 앞,18,0,37.59383774,127.06781769,18,동대문구,휘경1동
ST-2498,4104. 외대앞역 교차로,3,1,37.59436417,127.06459808,4,동대문구,휘경1동
ST-2499,4105. 서울교통공사사거리 교통섬,3,0,37.56324005,127.05799103,3,동대문구,장안1동
ST-2500,4107. 장안동근린공원 입구,25,1,37.57744217,127.0719223,26,동대문구,장안2동
ST-2501,4108. 답십리파크자이아파트 앞,3,4,37.5676918,127.05789185,7,동대문구,답십리2동
ST-2502,4110. 용두롯데캐슬리치아파트 앞,0,0,37.57958603,127.03024292,0,동대문구,용신동
ST-2504,4113. 한국국방연구원 앞,14,2,37.59139633,127.04029846,16,동대문구,청량리동
ST-2560,4114. 휘경여중고삼거리,14,0,37.58392334,127.06827545,14,동대문구,휘경2동
ST-2505,4116. 이문e편한세상아파트 앞,21,0,37.60460281,127.06692505,21,동대문구,이문1동
ST-2506,4117. 휘경119안전센터 앞,21,2,37.59087372,127.06536102,23,동대문구,휘경2동
ST-2507,4121. 서울문화재단 앞,5,2,37.57130051,127.03362274,7,동대문구,용신동
ST-2508,4122. 청계9가교차로 앞,1,0,37.57014847,127.02992249,1,동대문구,용신동
ST-2509,4123. 배봉초교 교차로,20,4,37.57846832,127.06689453,24,동대문구,전농2동
ST-3155,4128.  종암초등학교 뒤(새울센스빌),1,0,37.58265686,127.03196716,1,동대문구,제기동
ST-3165,4131. 베네스트 오피스텔 앞,0,1,37.57817078,127.03170013,1,동대문구,용신동
ST-3173,4132. 이문삼익아파트 앞,2,0,37.5963974,127.06776428,2,동대문구,이문2동
ST-3198,4133.래미안허브리츠아파트 앞,3,2,37.57426071,127.0354538,5,동대문구,용신동
ST-3206,4134. 제기동 현대아파트 앞,4,0,37.57994843,127.0353241,4,동대문구,제기동
ST-3258,4135. 삼성생명 앞,6,1,37.57902145,127.04224396,7,동대문구,용신동
ST-3286,4136. 롯데캐슬SKY-L65 D동 앞,3,3,37.5776329,127.04463959,6,동대문구,전농1동
ST-3286,4136. 롯데캐슬SKY-L65 D동 앞,3,3,37.5776329,127.04463959,6,동대문구,전농1동
ST-2649,4152. 상도효성해링턴플레이스,1,0,37.50543213,126.94151306,1,동작구,상도2동
ST-2650,4153. 흑석동효사정앞,8,3,37.51120377,126.96128082,11,동작구,흑석동
ST-2651,4158. 노량진근린공원,9,6,37.50680542,126.92850494,15,동작구,대방동
ST-2652,4162. 노량진1동 청소년독서실,7,0,37.50785828,126.94713593,7,동작구,노량진1동
ST-2653,4167. 구로교 아래,5,0,37.48500824,126.90350342,5,동작구,신대방1동
ST-2654,4169. 신대방삼거리,12,3,37.49845505,126.92797852,15,동작구,신대방2동
ST-2827,4173. 중대후문 마을버스정류장,2,0,37.50444412,126.95025635,2,동작구,상도1동
ST-2803,4175. 대방역2번출구,8,2,37.51262665,126.92741394,10,동작구,대방동
ST-3064,4177. 롯데캐슬 101동 앞,0,2,37.50157547,126.94590759,2,동작구,상도2동
ST-3065,4178. 이수성결교회 옆,2,0,37.49814987,126.98368835,2,동작구,사당2동
ST-3105,4179. 보라매병원역 1번출구,37,11,37.49322128,126.9234314,48,동작구,신대방2동
ST-3106,4180. 흑석동주민센터 입구,6,1,37.50682831,126.96673584,7,동작구,흑석동
ST-3117,4181. 보라매공원역 2번출구,2,2,37.49582291,126.91781616,4,동작구,신대방2동
ST-2528,4202. 프런트원(공덕역4번출구 앞),7,4,37.54585266,126.95259857,11,마포구,공덕동
ST-2530,4206. 광흥창역5번출구,1,1,37.54737854,126.931633,2,마포구,서강동
ST-2531,4207. 아만티호텔 앞,9,4,37.5573082,126.91885376,13,마포구,서교동
ST-2532,4208. 스타벅스(동교동) 앞,13,3,37.5566597,126.91986847,16,마포구,서교동
ST-2533,4210. 가좌행복주택 앞,1,7,37.56949234,126.91184235,8,마포구,성산2동
ST-2534,4211. 시석빌딩 앞,1,0,37.5483017,126.91671753,1,마포구,합정동
ST-2535,4212. 한화오벨리스크 앞,2,0,37.58332062,126.88156128,2,마포구,상암동
ST-2536,4213. 마포구중앙도서관 정문 앞,6,0,37.56415558,126.90814972,6,마포구,성산1동
ST-2537,4214. JTBC 앞,27,1,37.57730484,126.8901825,28,마포구,상암동
ST-2874,4216. 망원정 앞,2,0,37.5500679,126.90480042,2,마포구,합정동
ST-2905,4217. 한강공원 망원나들목,3,1,37.55557632,126.89688873,4,마포구,망원1동
ST-2974,4218. 디지털매직스페이스,30,3,37.58119965,126.88957977,33,마포구,상암동
ST-2975,4220. 신촌 청년주택,0,0,37.54985428,126.93203735,0,마포구,서강동
ST-2976,4221. 솔리스타오피스텔(공덕동주민센터),0,0,37.55015945,126.96052551,0,마포구,공덕동
ST-3008,4222. 서울디자인고등학교 앞,0,1,37.54568481,126.94676971,1,마포구,염리동
ST-2977,4224. 서부운전면허시험장,1,2,37.57892227,126.882164,3,마포구,상암동
ST-2978,4226. 마포프레스티지자이 1,0,0,37.55152893,126.94669342,0,마포구,염리동
ST-2979,4233. 코오롱아파트사거리,4,3,37.56303787,126.9214325,7,마포구,연남동
ST-2980,4234. 에스테반,0,0,37.54891968,126.95951843,0,마포구,공덕동
ST-2981,4238. 상암한샘빌딩앞,1,1,37.57649231,126.89867401,2,마포구,상암동
ST-2983,4240. 아현문화건강센터,0,0,37.55235291,126.95147705,0,마포구,아현동
ST-3017,4244. 당인리발전소 공원 앞,11,1,37.54529572,126.91764832,12,마포구,합정동
ST-3019,4246. 상수역새마을금고,2,0,37.54758835,126.92464447,2,마포구,서강동
ST-3020,4247. 서울서부지방법원등기국앞,1,0,37.55184937,126.95478058,1,마포구,아현동
ST-3021,4248. 신촌 교보빌딩,0,0,37.5560112,126.94034576,0,마포구,대흥동
ST-2561,4253. 홍은도담도서관,0,0,37.60169601,126.94916534,0,서대문구,홍은1동
ST-2897,4255. 래미안 루센티아 아파트 108동 앞,0,0,37.57504272,126.91736603,0,서대문구,남가좌1동
ST-2990,4262. 서대문자연사박물관 입구,0,0,37.57540131,126.93544006,0,서대문구,연희동
ST-3033,4264. 홍남교 버스정류장,0,3,37.57675552,126.92827606,3,서대문구,남가좌1동
ST-3034,4265. 안산초등학교 앞,0,0,37.57987976,126.95230103,0,서대문구,홍제2동
ST-3027,4266.국민연금공단충정로사옥,1,0,37.56184769,126.96414948,1,서대문구,충현동
ST-3051,4267. 서대문역 2번 출구,2,2,37.56599045,126.96607208,4,서대문구,충현동
ST-3062,4269. 연희IC 남측,5,2,37.56355667,126.92827606,7,서대문구,연희동
ST-3139,4270. 우국한마음 아파트 맞은편,19,1,37.57913971,126.93450928,20,서대문구,남가좌1동
ST-3107,4271. 충정로역 1번 출구,0,0,37.55942535,126.96305847,0,서대문구,충현동
ST-3113,4272. 홍남교 사거리,1,1,37.57601929,126.92683411,2,서대문구,남가좌2동
ST-3114,4273. 홍연2교 사거리,2,2,37.57716751,126.92906189,4,서대문구,남가좌1동
ST-3140,4274. 신촌 파랑고래 입구,5,0,37.55687714,126.93603516,5,서대문구,신촌동
ST-3202,4275.농협생명본사빌딩 서관,1,3,37.56233597,126.96909332,4,서대문구,충현동
ST-2655,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),5,1,37.47171783,127.03888702,6,서초구,양재2동
ST-2656,4304. 서울고앞,4,2,37.48339462,127.00736237,6,서초구,서초3동
ST-2657,4305. 서일스포츠센터,0,1,37.49801636,127.02222443,1,서초구,서초4동
ST-2658,4306. 서래공원 앞,11,1,37.50150681,127.003479,12,서초구,반포4동
ST-2659,4307. 고투몰 gate 15옆,4,10,37.50723267,127.00945282,14,서초구,반포3동
ST-2661,4309. 서초케이타운앞,1,0,37.45766449,127.05931854,1,서초구,안골
ST-2662,4310. 염곡동(염통골) 입구,1,0,37.46220779,127.04867554,1,서초구,내곡동
ST-2663,4312. 반포미도2차아파트 옆,4,1,37.50320435,127.00653076,5,서초구,반포4동
ST-2664,4313. 반포종합운동장,17,6,37.49979782,126.99646759,23,서초구,반포2동
ST-2665,4314. 탑성마을 버스정거장 옆,3,3,37.45916748,127.05544281,6,서초구,내곡동
ST-2666,4315. 이투스교육 앞,6,3,37.48389053,127.02905273,9,서초구,서초2동
ST-2667,4316. 고속터미널역 3번출구,12,2,37.50365829,127.0059433,14,서초구,반포4동
ST-2668,4317. 양재근린공원,5,2,37.47039795,127.0424118,7,서초구,양재2동
ST-2669,4318. 방배역 2번 출구,5,1,37.48116684,126.99758911,6,서초구,방배3동
ST-2562,4319. 삼성전자R&D어린이집 뒤,9,0,37.46559143,127.02184296,9,서초구,양재1동
ST-2570,4320. 신영체르니 아파트,15,4,37.47901154,127.04144287,19,서초구,양재1동
ST-2853,4322.서울추모공원 입구,9,0,37.45429993,127.04283142,9,서초구,양재2동
ST-2875,4323. 내곡도서관,13,4,37.45199966,127.05391693,17,서초구,내곡동
ST-2934,4324. 세화고등학교,2,7,37.50209427,126.99147034,9,서초구,반포2동
ST-3009,4327. 몽마르뜨공원입구,4,0,37.4928894,127.0026474,4,서초구,서초3동
ST-2962,4329. SC제일은행 양재동지점 앞,0,0,37.48573685,127.03315735,0,서초구,서초2동
ST-3086,4332. 이수교차로,16,8,37.49817276,126.98448181,24,서초구,방배4동
ST-3144,4333. 서울고등학교 건너편,3,1,37.48285294,127.00597382,4,서초구,서초3동
ST-3157,4334. 인재개발원 데이터센터,1,3,37.4801178,127.02180481,4,서초구,서초1동
ST-3180,4336. 서울교육청 교육연수원 앞,0,5,37.473423,126.99777222,5,서초구,방배3동
ST-3181,4337. 우면산등산로 입구,0,1,37.47691727,127.00611115,1,서초구,방배3동
ST-3216,4338.새정이마을버스정류장 앞,0,2,37.43474579,127.06594849,2,서초구,양재2동
ST-3220,4340. 방배래미안아트힐아파트 앞,0,0,37.47730637,127.00592041,0,서초구,방배3동
ST-3221,4341. 영동1교 북단,18,0,37.47555923,127.03826141,18,서초구,양재1동
ST-3257,4343. 헌인릉 입구,6,0,37.46066284,127.08129883,6,서초구,내곡동
ST-2466,4353. 코오롱디지털타워 3차앞,14,0,37.54655838,127.04998779,14,성동구,성수1가2동
ST-2467,4360. 르노삼성자동차 성수사업소 앞,35,2,37.54824448,127.05957794,37,성동구,성수2가3동
ST-2468,4362. 행당중학교 후문,3,0,37.5540123,127.04154968,3,성동구,사근동
ST-2856,4363. 신금호역 2번출구 앞,0,0,37.55507278,127.01988983,0,성동구,금호1가동
ST-2787,4367. kt 행당빌딩 앞,0,1,37.55862045,127.03435516,1,성동구,행당1동
ST-2834,4370. 성동교 사거리,16,1,37.55141449,127.04475403,17,성동구,성수1가2동
ST-3002,4373. 서울숲 지식산업센터,34,2,37.54127502,127.04849243,36,성동구,성수1가1동
ST-3003,4377. 우영테크노센터 앞,59,1,37.54332352,127.05971527,60,성동구,성수2가3동
ST-3042,4381. 더스페이스타워 앞,33,1,37.55140305,127.04636383,34,성동구,성수1가2동
ST-3043,4382. 페코텍글로벌허브빌딩 앞,14,7,37.54753494,127.06682587,21,성동구,성수2가3동
ST-3044,4383. 푸조비즈타워 앞,29,3,37.54808044,127.06461334,32,성동구,성수2가3동
ST-3099,4385. 용답동 우체국 주변,13,2,37.56168747,127.06151581,15,성동구,용답동
ST-3120,4386. 현대자동차 동부서비스센터 주변,13,1,37.546978,127.05796814,14,성동구,성수2가3동
ST-3121,4387. 성수역 1번출구 주변,7,0,37.54555893,127.05336761,7,성동구,성수2가3동
ST-3136,4388. 하우스디세종타워 앞,36,0,37.54644394,127.05332184,36,성동구,성수2가3동
ST-3205,4389. 서울숲역3번출구,4,2,37.54255676,127.04423523,6,성동구,성수1가1동
ST-3228,4390. 신답역 1번출구,6,1,37.57045364,127.04694366,7,성동구,용답동
ST-3267,4392. 답십리역 6번출구,7,4,37.56678009,127.05233002,11,성동구,용답동
ST-3265,4393. 상원삼거리 장안철교 아래,23,2,37.55105209,127.05222321,25,성동구,송정동
ST-3277,4394.서울시립24시간게스트하우스,18,0,37.55433273,127.05822754,18,성동구,용답동
ST-2731,4406. 장곡초등학교 앞,4,1,37.61745453,127.04844666,5,성북구,장위1동
ST-2793,4408. 돌곶이역 앞,21,4,37.61131287,127.0575943,25,성북구,장위2동
ST-2898,4411. 동산어린이공원 앞,15,6,37.60623932,127.03466034,21,성북구,월곡1동
ST-2935,4414. 안암역 3번 출구,7,0,37.58625031,127.03095245,7,성북구,안암동
ST-2970,4415. 미아초교버스승강장,0,0,37.61207962,127.02198029,0,강북구,송천동
ST-3045,4417. 성북청소년문화의집,3,0,37.61566925,127.00876617,3,성북구,정릉4동
ST-3046,4418. 종암동 동덕여대 제2생활관 앞,0,4,37.60108948,127.03331757,4,성북구,종암동
ST-3038,4419. 성북구 한예종 캠퍼스 본관,10,0,37.60665131,127.05618286,10,성북구,석관동
ST-3039,4420. 성북구 한예종 캠퍼스 별관,37,2,37.60289764,127.05847931,39,성북구,석관동
ST-3158,4421. 롯데캐슬클라시아 입구 앞,0,1,37.6069603,127.02606964,1,성북구,길음2동
ST-3203,4423.현대백화점 미아점,1,0,37.60884857,127.02845764,1,성북구,길음2동
ST-3264,4425. 하늘채코오롱아파트 앞,19,0,37.61924744,127.04558563,19,성북구,장위3동
ST-2571,4452. 삼성SDS,74,1,37.51633835,127.09985352,75,송파구,잠실6동
ST-2572,4453. 위례중앙푸르지오 201동 앞,4,0,37.47434616,127.14326477,4,송파구,위례동
ST-2619,4454. 위례 포레샤인 1809동 부근,10,2,37.48687744,127.1526947,12,송파구,위례동
ST-2574,4457. 아산병원 기숙사 부근,109,0,37.52478027,127.10913086,109,송파구,풍납2동
ST-2575,4458. 가락2동주민센터 인근,0,0,37.49917603,127.12589264,0,송파구,가락본동
ST-2576,4460. 올림픽훼미리아파트 112동 앞,27,3,37.48807144,127.11863708,30,송파구,문정2동
ST-2577,4461. 한양3차아파트 3동 앞,0,0,37.50585175,127.12194061,0,송파구,송파2동
ST-2578,4462. 가락중학교 앞,0,0,37.50223541,127.11728668,0,송파구,송파2동
ST-2579,4463. 방이역 2번 출구,16,1,37.50801468,127.12594604,17,송파구,오금동
ST-2580,4464. 올림픽공원 북2문 A,10,2,37.52357483,127.12804413,12,강동구,성내3동
ST-2581,4465. 건영아파트앞 사거리,3,3,37.48245621,127.12460327,6,송파구,문정1동
ST-2583,4468. 가락1동주민센터 ,17,4,37.49579239,127.10811615,21,송파구,가락1동
ST-2584,4469. 거여동 어울림아파트  102동앞,2,1,37.49198532,127.14373016,3,송파구,거여1동
ST-2585,4472. 송파파크데일 1단지 115동 건너편,3,0,37.49763107,127.15966797,3,송파구,마천1동
ST-2586,4473. 마천금호어울림 1차 102동앞,0,0,37.49808884,127.15429688,0,송파구,마천2동
ST-2587,4474. 가락현대 1차 11동 앞,0,0,37.49146652,127.12664032,0,송파구,문정1동
ST-2588,4475. 송파파인타운 4단지 403동,6,2,37.48174286,127.12878418,8,송파구,장지동
ST-2589,4478. 문정근린공원2,3,1,37.4861145,127.12667084,4,송파구,문정1동
ST-2590,4479. 문정중학교,1,0,37.48827362,127.1306839,1,송파구,문정1동
ST-2591,4480. 가락시장 남1문 사거리,2,2,37.49201584,127.11745453,4,송파구,문정2동
ST-2592,4481. 올림픽공원 북2문 B,20,8,37.52397537,127.12751007,28,송파구,풍납2동
ST-2593,4483. 잠실나들목4,0,1,37.5161171,127.08466339,1,송파구,잠실2동
ST-2594,4484. 잠실나루역4번출구뒤,1,0,37.52080917,127.10362244,1,송파구,잠실6동
ST-2595,4485. 잠실나루역 고가하부,0,0,37.51988602,127.1043396,0,송파구,행정동
ST-2596,4486. 홈플러스 잠실점,20,2,37.51613998,127.103508,22,송파구,잠실6동
ST-2597,"4488. 문현중,고등학교 사이",1,0,37.48051071,127.12862396,1,송파구,장지동
ST-2598,4490. 송파파인타운 10단지 1005동,1,0,37.4777832,127.13205719,1,송파구,장지동
ST-2599,4491. 장지역 1번출구,22,0,37.47953415,127.12678528,22,송파구,장지동
ST-2600,4493. 마천사거리 2,19,2,37.49900436,127.14694214,21,송파구,마천2동
ST-2601,4496. 잠실 파크리오 120동 앞,0,0,37.51921082,127.10794067,0,송파구,행정동
ST-2602,4497. 아시아선수촌아파트 교차로,6,1,37.50679016,127.07926941,7,송파구,잠실7동
ST-2603,4499. 세양청마루 101동 앞,7,1,37.49236679,127.1365509,8,송파구,거여1동
ST-2759,4507. 신정제일시장,3,1,37.52124786,126.85495758,4,양천구,신정1동
ST-2760,4508. 유원목동아파트 103동 앞,12,1,37.52109528,126.87320709,13,양천구,신정2동
ST-2761,4509. 서울영상고교 입구,33,1,37.52198029,126.85928345,34,양천구,신정4동
ST-2762,4510. 신정네거리역 교차로,9,0,37.52175903,126.85228729,9,양천구,신정4동
ST-2763,4512. 목동13_14단지 사거리,22,0,37.5140686,126.86998749,22,양천구,신정6동
ST-2764,4514. 목동성당 앞,32,1,37.52319717,126.86930084,33,양천구,신정6동
ST-2765,4515. 동문굿모닝탑,46,3,37.51481247,126.86117554,49,양천구,신정7동
ST-2767,4517. 성보하이드로빌딩,17,1,37.52893829,126.83312225,18,양천구,신월1동
ST-2768,4518. 청기와빌딩,8,0,37.52011108,126.84474945,8,양천구,신월2동
ST-2769,4519. 양원보도육교,33,0,37.53924561,126.8237381,33,양천구,신월3동
ST-2770,4520. 대성유니드아파트,90,2,37.52091599,126.84095764,92,양천구,신월4동
ST-2771,4522. 신곡시장,43,0,37.51779556,126.84161377,43,양천구,신월6동
ST-2772,4523. 구립양천어르신요양센터,30,2,37.51351166,126.82681274,32,양천구,신정3동
ST-2773,4526. 목동아파트2단지 222동 앞,8,0,37.53968811,126.87498474,8,양천구,목2동
ST-2774,4527. 목동신시가지아파트6단지,43,3,37.53684616,126.88475037,46,양천구,목5동
ST-2692,4528. 양천구청역 1번출구,5,0,37.51292038,126.8667984,5,양천구,신정7동
ST-2794,4530. 방아다리어린이공원,19,1,37.53936005,126.82886505,20,양천구,신월5동
ST-2844,4531. 목동아파트 613동 앞,1,0,37.53315735,126.88408661,1,양천구,목5동
ST-2879,4532. 목동현대아파트 후문 앞,26,3,37.5221405,126.87805939,29,양천구,신정2동
ST-2960,4535. 목동12단지 아파트,0,0,37.51412201,126.86040497,0,양천구,신정7동
ST-2961,4536. 양천해누리체육공원,53,2,37.51174164,126.8738327,55,양천구,신정6동
ST-3047,4537. 서울남부지방검찰청 후문 ,9,2,37.52164078,126.86555481,11,양천구,신정1동
ST-3048,4538. 양천공영차고지,29,2,37.50922012,126.8371582,31,양천구,신정3동
ST-3059,4539. 목동7단지아파트 A상가,16,0,37.52624512,126.86578369,16,양천구,목1동
ST-3104,4540. 목동역 3번 출구,46,1,37.52653122,126.86445618,47,양천구,목1동
ST-3089,4541. 갈산문화예술센터,9,1,37.51097488,126.86984253,10,양천구,신정7동
ST-3146,4542. 월정초 사거리,22,0,37.53642654,126.83341217,22,양천구,신월5동
ST-3163,4543. 오목교역 6번 출구,48,0,37.5236702,126.87567139,48,양천구,목1동
ST-3215,4544.경창시장,28,1,37.52399445,126.84213257,29,양천구,신월4동
ST-3224,4545. 청소년음악센터,20,1,37.51061249,126.84261322,21,양천구,신정3동
ST-3227,4546. 목동운동장 주경기장,11,1,37.53002167,126.88219452,12,양천구,목1동
ST-2806,4552. 코레일유통본사,9,0,37.52617645,126.90197754,9,영등포구,당산1동
ST-2807,4553. 당산삼성2차아파트,13,1,37.52762222,126.89863586,14,영등포구,당산1동
ST-2808,4555. 대림우성2차아파트,13,3,37.49519348,126.900177,16,영등포구,대림1동
ST-2563,4556. 리버뷰신안인스빌1차 후문,6,0,37.51374817,126.88851166,6,영등포구,문래동
ST-2564,4557. 리버뷰신안인스빌2차 후문,0,0,37.51288223,126.89026642,0,영등포구,문래동
ST-2809,4558. 대영중고 후문,14,7,37.50545502,126.90626526,21,영등포구,신길3동
ST-2810,4559. 신길역 2번출구,17,1,37.51756287,126.91698456,18,영등포구,신길1동
ST-2811,4560. 양평동성원아파트,17,3,37.53419113,126.893013,20,영등포구,양평2동
ST-2812,4561. 양평역 1번출구,0,0,37.52572632,126.88600159,0,영등포구,양평1동
ST-2813,4563. 여의도 은하아파트,2,1,37.51850891,126.93448639,3,영등포구,여의동
ST-2814,4564. 63스퀘어,32,0,37.52070999,126.93965912,32,영등포구,여의동
ST-2815,4565. 영등포 신세계백화점,42,1,37.51803589,126.90364838,43,영등포구,영등포동
ST-2816,4566. 대림성원상떼빌아파트,10,4,37.5038414,126.89615631,14,영등포구,대림3동
ST-2817,4567. 한림대학교 강남성심병원 신관,24,3,37.49128342,126.90802002,27,영등포구,대림1동
ST-2818,4568. 영등포로터리,0,2,37.51874924,126.91220856,2,영등포구,영등포동
ST-2819,4569. 힐스테이트클래시안아파트,0,1,37.50508881,126.91334534,1,영등포구,신길4동
ST-2820,4571. 문래동롯데캐슬아파트,1,3,37.51800156,126.88459778,4,영등포구,문래동
ST-2821,4573. 두산위브아파트,0,1,37.51470184,126.91213989,1,영등포구,영등포본동
ST-2822,4574. 영등포시장역 포레나영등포,3,0,37.52341461,126.90540314,3,영등포구,영등포동
ST-2823,4575. 대림동 e편한세상영등포아델포레,6,3,37.49582291,126.90835571,9,영등포구,대림1동
ST-2800,4576.보라매sk뷰 108동 앞,21,2,37.50160599,126.91744995,23,영등포구,신길7동
ST-2801,4578.보라매sk뷰,5,1,37.50400543,126.92028046,6,영등포구,신길7동
ST-2643,4579. 국회의사당 본관,11,0,37.5325737,126.91404724,11,영등포구,여의동
ST-2644,4580. 국회제2의원회관,17,2,37.52974701,126.91316986,19,영등포구,여의동
ST-2645,4581. 국회소통관,15,0,37.53050232,126.9128952,15,영등포구,여의동
ST-2646,4582. 국회도서관,13,0,37.53054047,126.91817474,13,영등포구,여의동
ST-2647,4583. 의정관,7,0,37.53214645,126.91747284,7,영등포구,여의동
ST-2648,4584. 국회2문,6,0,37.52864075,126.91510773,6,영등포구,여의동
ST-2694,4585. 국회6문,9,0,37.53271866,126.91799164,9,영등포구,여의동
ST-2852,4588.양남사거리2,26,2,37.52194977,126.8904953,28,영등포구,양평1동
ST-2899,4589. KRX한국거래소(1),12,1,37.52347946,126.92711639,13,영등포구,여의동
ST-2901,4591. 신길자이아파트,8,0,37.50601196,126.91588593,8,영등포구,신길4동
ST-2902,4592. 신길우성4차아파트,10,2,37.51283264,126.91763306,12,영등포구,영등포본동
ST-2920,4594. 양평교 영등포대여소,29,4,37.53972626,126.8903656,33,영등포구,양평2동
ST-2958,4598. 오목교 동측 지하보도,1,0,37.52364349,126.88183594,1,영등포구,양평1동
ST-2959,4599. 대림우성아파트 사거리,9,0,37.49484634,126.90029144,9,영등포구,대림1동
ST-3011,4600. 영등포구 총괄 우체국,5,0,37.52915192,126.89447784,5,영등포구,당산2동
ST-3030,4601.양평역2번출구 뒤,0,0,37.5255661,126.88584137,0,영등포구,양평1동
ST-2436,4602. 숙명여대앞 버스정류소 주변,1,3,37.54498672,126.96430206,4,용산구,청파동
ST-2866,4603. 한강GS에클라트 건너편 교통섬,4,3,37.53200531,126.95555878,7,용산구,한강로동
ST-2437,4604. 원효로다목적체육관 앞,27,1,37.5332222,126.95723724,28,용산구,원효로2가
ST-2438,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",0,0,37.51758957,126.95922089,0,용산구,이촌2동
ST-2439,4607. 국립중앙박물관 -용산가족공원 앞,7,1,37.52087784,126.97971344,8,용산구,서빙고동
ST-2440,4608. 국립중앙박물관 정문 앞,8,3,37.52145767,126.97767639,11,용산구,서빙고동
ST-2441,4609. 파크타워 104동 앞,1,0,37.52330017,126.97206116,1,용산구,한강로동
ST-2442,4610. 한남나인원 105동 앞,7,1,37.53591919,127.00541687,8,용산구,한남동
ST-2443,4611. 국제루터교회 앞,6,1,37.54143906,127.00376129,7,용산구,한남동
ST-2444,"4612. 한남 준 J,FSS 앞",2,0,37.53749847,127.00084686,2,용산구,한남동
ST-2445,4613. 서울갤러리아 앞,1,3,37.53597641,126.99937439,4,용산구,한남동
ST-2446,4615. 크라운호텔앞 버스정류소,3,1,37.53030014,126.99137878,4,용산구,이태원1동
ST-2447,4616. 신용산지하차도 앞,0,1,37.53248215,126.96411896,1,용산구,한강로동
ST-2448,4617. 동원베네스트 건너편,0,4,37.52761078,126.95511627,4,용산구,한강로동
ST-2449,4618. 풍전아파트 건너편,12,1,37.53237915,126.95252991,13,용산구,원효로2가
ST-2450,4619. 한강트럼프월드3차 앞,6,0,37.52301788,126.96240997,6,용산구,한강로동
ST-2451,4620. 삼각지역 14번 출구 앞(교통섬),13,3,37.53528595,126.97408295,16,용산구,한강로동
ST-3054,4621. 남산도서관 앞,0,0,37.55240631,126.98201752,0,용산구,회현동
ST-2452,4622. 한강중학교 앞 버스정류장,4,0,37.5251503,126.99208832,4,용산구,서빙고동
ST-2453,4623. 라인프랜즈이태원점 앞,2,4,37.53453064,126.99619293,6,용산구,이태원1동
ST-2469,4625. 용산공원갤러리앞,6,1,37.5393219,126.97319031,7,용산구,한강로동
ST-2455,4627. 효창공원앞역 5번출구 옆,0,0,37.53851318,126.96355438,0,용산구,효창동
ST-2456,4629. 한강초교보도육교 앞,17,0,37.52544022,126.96459961,17,용산구,한강로동
ST-2880,4632. 용산 푸르지오 파크타운 1단지 앞,8,1,37.52529526,126.99583435,9,용산구,서빙고동
ST-2924,4633. 센트럴파크타워 앞,15,0,37.52703476,126.96617889,15,용산구,한강로동
ST-3056,4634. 이태원역 3번 출구,7,4,37.53440094,126.99466705,11,용산구,이태원1동
ST-3080,4636. 용산구꿈나무종합타운 앞,1,3,37.53786087,126.96565247,4,용산구,원효로1가
ST-3081,4637. 용산시티파크 101동 앞,3,4,37.52468109,126.96819305,7,용산구,한강로동
ST-3082,4638. 청파동삼거리 앞,0,0,37.54733658,126.97038269,0,용산구,청파동
ST-3083,4639. 동빙고근린공원,5,0,37.51794052,126.98370361,5,용산구,서빙고동
ST-3135,4640. 원효로2가 교차로,0,2,37.53577805,126.96221161,2,용산구,원효로1가
ST-3138,4641. 아메리칸센터,19,7,37.54039001,126.97349548,26,용산구,남영동
ST-3159,4642. 용산더프라임아파트 101동 앞,8,1,37.53930283,126.97050476,9,용산구,원효로1가
